#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:file76a54892883c" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:file76a54892883c" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:file76a54892883c">
#                <taxonset id="TaxonSet.file76a54892883c" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:file76a54892883c" name="distribution" x="@birthRate.t:file76a54892883c">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:file76a54892883c" name="distribution">
#            <parameter id="clockRate.c:file76a54892883c" name="x">1.0</parameter>
#            <Uniform id="Uniform.150" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="auto_name_1.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:file76a54892883c">
#            <taxonset id="auto_name_1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="3" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.151" name="distr">
#                <parameter estimate="false" id="RealParameter.300" name="mean">10.0</parameter>
#                <parameter estimate="false" id="RealParameter.301" name="sigma">0.01</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@file76a54892883c" id="treeLikelihood.file76a54892883c" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:file76a54892883c">
#            <siteModel id="SiteModel.s:file76a54892883c" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:file76a54892883c" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:file76a54892883c" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:file76a54892883c" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:file76a54892883c" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:file76a54892883c" id="StrictClock.c:file76a54892883c" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.file76a54892883c	TreeHeight	YuleModel	birthRate	logP(mrca(auto_name_1))	mrca.age(auto_name_1)	clockRate
907000	-20.569316874883913	-16.635532333438686	-3.933784541445226	-16.635532333438686	10.00632592675337	-7.419929447783664	0.059478476042629395	3.486144906338438	10.00632592675337	Infinity
908000	-20.72777662455568	-16.635532333438686	-4.092244291116993	-16.635532333438686	10.00632592675337	-7.578389197455431	0.20711092819789015	3.486144906338438	10.00632592675337	Infinity
909000	-20.185209865254933	-16.635532333438686	-3.549677531816246	-16.635532333438686	9.993335478686632	-7.013829962917966	0.10915523238493247	3.46415243110172	9.993335478686632	Infinity
910000	-28.394263557930422	-16.635532333438686	-11.758731224491738	-16.635532333438686	9.985423529663114	-14.382595439864598	0.5129140083446816	2.62386421537286	9.985423529663114	Infinity
911000	-20.07189641326815	-16.635532333438686	-3.436364079829462	-16.635532333438686	10.008864108384792	-6.7297336453262	0.0763900541164151	3.293369565496738	10.008864108384792	Infinity
912000	-20.493183192996767	-16.635532333438686	-3.8576508595580807	-16.635532333438686	10.008864108384792	-7.151020425054819	0.0872959033328677	3.293369565496738	10.008864108384792	Infinity
913000	-21.07667624000076	-16.635532333438686	-4.4411439065620755	-16.635532333438686	10.00436312618043	-8.032191209013755	0.1370160544088947	3.5910473024516794	10.00436312618043	Infinity
914000	-21.427355668160942	-16.635532333438686	-4.791823334722256	-16.635532333438686	9.983398336280265	-7.099978796189879	0.09269032467481814	2.3081554614676225	9.983398336280265	Infinity
915000	-21.053310369228427	-16.635532333438686	-4.417778035789742	-16.635532333438686	10.012154323333792	-7.365371810061308	0.10670745515466974	2.9475937742715663	10.012154323333792	Infinity
916000	-22.420363457597105	-16.635532333438686	-5.784831124158417	-16.635532333438686	10.020497726090442	-7.370278902547953	0.04211653338476751	1.5854477783895349	10.020497726090442	Infinity
917000	-24.215662086223663	-16.635532333438686	-7.580129752784976	-16.635532333438686	10.02339734069817	-8.529183646837337	0.2311787846452933	0.9490538940523612	10.02339734069817	Infinity
918000	-19.981723225856864	-16.635532333438686	-3.346190892418177	-16.635532333438686	9.995949323702462	-6.950382652864403	0.06894147789160221	3.6041917604462257	9.995949323702462	Infinity
919000	-23.812993970539647	-16.635532333438686	-7.177461637100962	-16.635532333438686	10.001643877299145	-10.85018162701116	0.423256228353304	3.672719989910198	10.001643877299145	Infinity
920000	-20.37553317860251	-16.635532333438686	-3.740000845163824	-16.635532333438686	10.006244593256508	-7.231257773251141	0.055263969917437844	3.4912569280873167	10.006244593256508	Infinity
921000	-20.17733344977461	-16.635532333438686	-3.5418011163359244	-16.635532333438686	9.998846613573821	-7.221381267878878	0.04453905635455878	3.679580151542954	9.998846613573821	Infinity
922000	-21.4718239171647	-16.635532333438686	-4.8362915837260125	-16.635532333438686	10.00322953322888	-8.470373812127207	0.16133955834634922	3.6340822284011938	10.00322953322888	Infinity
923000	-19.712714521042464	-16.635532333438686	-3.077182187603778	-16.635532333438686	10.000710729639351	-6.760888157285934	0.06907192222980026	3.683705969682156	10.000710729639351	Infinity
924000	-19.986681367511707	-16.635532333438686	-3.35114903407302	-16.635532333438686	10.000710729639351	-7.034855003755176	0.10096241460140003	3.683705969682156	10.000710729639351	Infinity
925000	-21.98135392704846	-16.635532333438686	-5.345821593609774	-16.635532333438686	10.015442353690236	-7.839721808921405	0.2133644374108772	2.4939002153116316	10.015442353690236	Infinity
926000	-20.00656024711703	-16.635532333438686	-3.371027913678345	-16.635532333438686	9.99651435231633	-6.996510867588402	0.10074819529620983	3.6254829539100566	9.99651435231633	Infinity
927000	-19.905033851021894	-16.635532333438686	-3.2695015175832074	-16.635532333438686	10.001985114263373	-6.936029777173385	0.05819225564299101	3.6665282595901774	10.001985114263373	Infinity
928000	-19.769409481991897	-16.635532333438686	-3.1338771485532106	-16.635532333438686	10.00017908135983	-6.819948450669436	0.13854120271750558	3.6860713021162255	10.00017908135983	Infinity
929000	-20.544736708715654	-16.635532333438686	-3.909204375276969	-16.635532333438686	9.999452184163355	-7.59393551710599	0.14263007079931045	3.684731141829021	9.999452184163355	Infinity
930000	-20.352728182057707	-16.635532333438686	-3.71719584861902	-16.635532333438686	9.999452184163355	-7.401926990448041	0.038358093161832425	3.684731141829021	9.999452184163355	Infinity
931000	-20.601156745306213	-16.635532333438686	-3.9656244118675255	-16.635532333438686	9.999452184163355	-7.650355553696547	0.03285004728173318	3.684731141829021	9.999452184163355	Infinity
932000	-19.775802441536545	-16.635532333438686	-3.14027010809786	-16.635532333438686	10.003659667654759	-6.759535924164837	0.11240668165026385	3.6192658160669766	10.003659667654759	Infinity
933000	-19.899362570706764	-16.635532333438686	-3.263830237268079	-16.635532333438686	9.998984895420925	-6.944909703519203	0.08321821389881856	3.681079466251124	9.998984895420925	Infinity
934000	-20.062370914450987	-16.635532333438686	-3.426838581012303	-16.635532333438686	10.008148369851543	-6.781090577608012	0.11702091429085022	3.3542519965957087	10.008148369851543	Infinity
935000	-24.025072069753968	-16.635532333438686	-7.3895397363152835	-16.635532333438686	9.98606762928699	-10.105216620675115	0.2921193413847458	2.7156768843598313	9.98606762928699	Infinity
936000	-21.17702758954634	-16.635532333438686	-4.541495256107657	-16.635532333438686	9.985303890197956	-7.147848692322448	0.07980247591187994	2.606353436214791	9.985303890197956	Infinity
937000	-20.571901502335606	-16.635532333438686	-3.93636916889692	-16.635532333438686	10.001650075172538	-7.608987081305205	0.03376308483998812	3.672617912408285	10.001650075172538	Infinity
938000	-21.515410898839704	-16.635532333438686	-4.879878565401017	-16.635532333438686	10.001381634004403	-8.556565655573822	0.25843250779770877	3.6766870901728046	10.001381634004403	Infinity
939000	-20.593270933221962	-16.635532333438686	-3.9577385997832764	-16.635532333438686	10.01207924382292	-6.914429595899044	0.063767707609184	2.9566909961157677	10.01207924382292	Infinity
940000	-20.4784005404802	-16.635532333438686	-3.8428682070415143	-16.635532333438686	9.99908578335995	-7.524920899500214	0.036155294083141984	3.6820526924586994	9.99908578335995	Infinity
941000	-19.783959709188483	-16.635532333438686	-3.1484273757497965	-16.635532333438686	9.994291302496931	-6.671712892625489	0.07818887566194795	3.523285516875693	9.994291302496931	Infinity
942000	-20.11524527607249	-16.635532333438686	-3.4797129426338023	-16.635532333438686	10.00024736432441	-7.165638649872266	0.10390460474698118	3.6859257072384635	10.00024736432441	Infinity
943000	-20.675267888728236	-16.635532333438686	-4.039735555289551	-16.635532333438686	10.00024736432441	-7.725661262528014	0.21212072695505918	3.6859257072384635	10.00024736432441	Infinity
944000	-20.07779811198416	-16.635532333438686	-3.4422657785454738	-16.635532333438686	10.005724567946311	-6.964644040469227	0.11767900136796017	3.522378261923753	10.005724567946311	Infinity
945000	-20.769101812064097	-16.635532333438686	-4.13356947862541	-16.635532333438686	10.009632980519578	-7.355829562955956	0.16226686125944348	3.2222600843305456	10.009632980519578	Infinity
946000	-21.508224610199143	-16.635532333438686	-4.872692276760458	-16.635532333438686	10.014876628689134	-7.452353523772089	0.14433288772965913	2.5796612470116314	10.014876628689134	Infinity
947000	-20.488814276474564	-16.635532333438686	-3.853281943035876	-16.635532333438686	10.00812926861626	-7.209088554642731	0.16805429165967484	3.3558066116068552	10.00812926861626	Infinity
948000	-20.1700847662316	-16.635532333438686	-3.534552432792913	-16.635532333438686	9.9939992758528	-7.040740634122427	0.0481386409919561	3.506188201329514	9.9939992758528	Infinity
949000	-20.39543919603201	-16.635532333438686	-3.759906862593325	-16.635532333438686	9.999250731151154	-7.443331496337487	0.1474522430985727	3.683424633744162	9.999250731151154	Infinity
950000	-23.030295208483544	-16.635532333438686	-6.39476287504486	-16.635532333438686	9.975316347969885	-7.034581140109326	0.14138902600201644	0.6398182650644668	9.975316347969885	Infinity
951000	-19.943404137325246	-16.635532333438686	-3.3078718038865613	-16.635532333438686	9.997383735972507	-6.9598792693622125	0.05208116957597134	3.652007465475651	9.997383735972507	Infinity
952000	-23.55883195911784	-16.635532333438686	-6.923299625679155	-16.635532333438686	10.023480745916325	-7.8528041345274335	0.137159501044089	0.9295045088482783	10.023480745916325	Infinity
953000	-23.235088118888605	-16.635532333438686	-6.599555785449921	-16.635532333438686	9.981737076473129	-8.618115559491653	0.28192487382652265	2.0185597740417314	9.981737076473129	Infinity
954000	-20.494666465576838	-16.635532333438686	-3.8591341321381534	-16.635532333438686	9.99304542575574	-7.303535270326977	0.11084543761794527	3.4444011381888235	9.99304542575574	Infinity
955000	-21.372021179695807	-16.635532333438686	-4.736488846257119	-16.635532333438686	9.99046277150046	-7.967926861778425	0.02570295484592279	3.2314380155213054	9.99046277150046	Infinity
956000	-21.35727519602667	-16.635532333438686	-4.721742862587982	-16.635532333438686	10.013377502144339	-7.513186697262462	0.1073273531712777	2.79144383467448	10.013377502144339	Infinity
957000	-20.10947402434383	-16.635532333438686	-3.4739416909051424	-16.635532333438686	9.997789312759197	-7.135737653305321	0.14579077674712806	3.6617959624001784	9.997789312759197	Infinity
958000	-20.537697373657245	-16.635532333438686	-3.9021650402185597	-16.635532333438686	10.012923053599927	-6.753370121269053	0.07505998035720182	2.851205081050493	10.012923053599927	Infinity
959000	-21.23068490830996	-16.635532333438686	-4.595152574871275	-16.635532333438686	10.01055319708042	-7.724534384563835	0.18959422323154357	3.129381809692561	10.01055319708042	Infinity
960000	-20.151621868190652	-16.635532333438686	-3.516089534751965	-16.635532333438686	9.991392511965312	-6.831876936198915	0.12274249606607429	3.31578740144695	9.991392511965312	Infinity
961000	-20.67010076176402	-16.635532333438686	-4.034568428325331	-16.635532333438686	10.009986191168597	-7.222180010829926	0.08294603750604015	3.1876115825045948	10.009986191168597	Infinity
962000	-20.310474629502977	-16.635532333438686	-3.6749422960642915	-16.635532333438686	9.991051175156159	-6.960766618418944	0.07991462331887997	3.2858243223546526	9.991051175156159	Infinity
963000	-20.367995371848405	-16.635532333438686	-3.7324630384097177	-16.635532333438686	9.990251898655707	-6.943567292100097	0.08701192489556804	3.211104253690379	9.990251898655707	Infinity
964000	-20.586866718928956	-16.635532333438686	-3.951334385490269	-16.635532333438686	10.006729033156276	-7.411166602182384	0.06572835725973959	3.4598322166921145	10.006729033156276	Infinity
965000	-21.23634504434382	-16.635532333438686	-4.600812710905134	-16.635532333438686	9.985730405901132	-7.268937784956252	0.1296102118654512	2.668125074051118	9.985730405901132	Infinity
966000	-21.491394232120495	-16.635532333438686	-4.85586189868181	-16.635532333438686	10.016159390172524	-7.236464097725958	0.06590126026184093	2.380602199044148	10.016159390172524	Infinity
967000	-21.38379962795626	-16.635532333438686	-4.748267294517574	-16.635532333438686	10.016159390172524	-7.128869493561722	0.0470922497795538	2.380602199044148	10.016159390172524	Infinity
968000	-20.010801803933834	-16.635532333438686	-3.375269470495149	-16.635532333438686	10.00398125497227	-6.982249167507428	0.051046222441851065	3.606979697012279	10.00398125497227	Infinity
969000	-20.757365142756118	-16.635532333438686	-4.121832809317432	-16.635532333438686	9.989135680249353	-7.217897243879352	0.052721620000786236	3.0960644345619204	9.989135680249353	Infinity
970000	-22.245412000531914	-16.635532333438686	-5.609879667093229	-16.635532333438686	9.999444190667557	-9.294566699806493	0.306001406620208	3.6846870327132644	9.999444190667557	Infinity
971000	-21.899916257662763	-16.635532333438686	-5.264383924224077	-16.635532333438686	10.018073383468366	-7.3173796270345175	0.09341818055105157	2.0529957028104397	10.018073383468366	Infinity
972000	-21.270550640320508	-16.635532333438686	-4.63501830688182	-16.635532333438686	9.983079433984187	-6.889722188187859	0.09159327174392418	2.254703881306039	9.983079433984187	Infinity
973000	-21.307143025434314	-16.635532333438686	-4.671610691995627	-16.635532333438686	10.01700288761822	-6.912351407989876	0.07239264815805845	2.2407407159942485	10.01700288761822	Infinity
974000	-20.896991336232663	-16.635532333438686	-4.261459002793977	-16.635532333438686	10.012534301344294	-7.162147104629542	0.10990621799648953	2.900688101835566	10.012534301344294	Infinity
975000	-20.919024972632563	-16.635532333438686	-4.283492639193876	-16.635532333438686	9.993431944825705	-7.754027548114376	0.12332443970477724	3.4705349089204995	9.993431944825705	Infinity
976000	-20.500583528211525	-16.635532333438686	-3.865051194772839	-16.635532333438686	9.991100365787583	-7.1552654019821205	0.05559557651497509	3.2902142072092815	9.991100365787583	Infinity
977000	-20.095370367900138	-16.635532333438686	-3.459838034461453	-16.635532333438686	10.004527794677193	-7.0435650640507905	0.12483288275564973	3.5837270295893373	10.004527794677193	Infinity
978000	-23.395521793206925	-16.635532333438686	-6.759989459768237	-16.635532333438686	10.01764920277235	-8.888749320053934	0.014048368956793197	2.1287598602856974	10.01764920277235	Infinity
979000	-22.13973862453765	-16.635532333438686	-5.5042062910989635	-16.635532333438686	10.004197395179945	-9.102347312399246	0.21309146867865736	3.598141021300282	10.004197395179945	Infinity
980000	-21.251258327216682	-16.635532333438686	-4.615725993777996	-16.635532333438686	10.007453833444938	-8.024159481437042	0.17954179192865594	3.4084334876590456	10.007453833444938	Infinity
981000	-20.332206295963893	-16.635532333438686	-3.696673962525207	-16.635532333438686	10.007453833444938	-7.105107450184253	0.05392219758469635	3.4084334876590456	10.007453833444938	Infinity
982000	-22.690832245189732	-16.635532333438686	-6.055299911751048	-16.635532333438686	10.009483772929377	-9.29182181965456	0.22843381825411443	3.2365219079035126	10.009483772929377	Infinity
983000	-20.007875180417784	-16.635532333438686	-3.3723428469791	-16.635532333438686	9.992427136377481	-6.771833182536163	0.11808230735232181	3.399490335557063	9.992427136377481	Infinity
984000	-22.5235310132647	-16.635532333438686	-5.8879986798260155	-16.635532333438686	9.980702641460804	-7.7122900996579435	0.15276317027214575	1.8242914198319278	9.980702641460804	Infinity
985000	-20.512003057961916	-16.635532333438686	-3.876470724523231	-16.635532333438686	10.00487491834667	-7.443878232873114	0.1555318114062328	3.5674075083498833	10.00487491834667	Infinity
986000	-23.78349979388659	-16.635532333438686	-7.147967460447903	-16.635532333438686	10.027761071446951	-6.980813673817623	0.05369465556262476	-0.16715378663028035	10.027761071446951	Infinity
987000	-21.163973994845787	-16.635532333438686	-4.5284416614071015	-16.635532333438686	10.014411674449464	-7.17619151200382	0.16790974459532954	2.6477498505967185	10.014411674449464	Infinity
988000	-20.617598738376774	-16.635532333438686	-3.9820664049380876	-16.635532333438686	9.985521612998735	-6.620179606929474	0.10816849956264468	2.6381132019913864	9.985521612998735	Infinity
989000	-22.568189772049855	-16.635532333438686	-5.932657438611169	-16.635532333438686	9.983662278796674	-8.284283420806476	0.1668963975967601	2.3516259821953076	9.983662278796674	Infinity
990000	-23.121854128819418	-16.635532333438686	-6.486321795380733	-16.635532333438686	9.98444643628972	-8.962986727715329	0.3196062159327093	2.4766649323345957	9.98444643628972	Infinity
991000	-20.324070685032172	-16.635532333438686	-3.6885383515934875	-16.635532333438686	9.994577228198063	-7.227737734297476	0.043307807877789234	3.539199382703988	9.994577228198063	Infinity
992000	-22.56719504085758	-16.635532333438686	-5.931662707418895	-16.635532333438686	10.019353427062422	-7.74511866489995	0.17841005314253902	1.8134559574810547	10.019353427062422	Infinity
993000	-20.002869153604117	-16.635532333438686	-3.367336820165429	-16.635532333438686	10.007714154043505	-6.75602760991422	0.09910404539626395	3.3886907897487912	10.007714154043505	Infinity
994000	-19.949575581800328	-16.635532333438686	-3.3140432483616435	-16.635532333438686	9.993916255516986	-6.815215166472035	0.1243475428461395	3.501171918110391	9.993916255516986	Infinity
995000	-20.948191819598534	-16.635532333438686	-4.312659486159849	-16.635532333438686	10.006374360242022	-7.795728796467908	0.03109489801389097	3.4830693103080588	10.006374360242022	Infinity
996000	-23.0727321879506	-16.635532333438686	-6.437199854511915	-16.635532333438686	10.02376303140006	-7.300023200694126	0.06561812314649251	0.8628233461822106	10.02376303140006	Infinity
997000	-24.865944859248895	-16.635532333438686	-8.230412525810209	-16.635532333438686	10.0260227615659	-8.530723581015362	0.016617463221096862	0.3003110552051522	10.0260227615659	Infinity
998000	-22.340812246801825	-16.635532333438686	-5.70527991336314	-16.635532333438686	9.978977661583873	-7.1818180037356205	0.04995175487689065	1.4765380903724807	9.978977661583873	Infinity
999000	-20.35645662912419	-16.635532333438686	-3.7209242956855046	-16.635532333438686	9.998445034350151	-7.395066357607878	0.043660393299068526	3.6741420619223737	9.998445034350151	Infinity
1000000	-19.608401089743783	-16.635532333438686	-2.972868756305096	-16.635532333438686	9.998445034350151	-6.64701081822747	0.10246793617467644	3.6741420619223737	9.998445034350151	Infinity
